"ID Number","Address 1",City,State,Zip,Latitude,Longitude,GeoLocType,DNUC
MED-101075,"4726 W Oakton St",Skokie,IL,60076,42.0262765,-87.7461917,RANGE_INTERPOLATED,no
MED-101082,"1223 W 87th St",Chicago,IL,60620,41.7357603,-87.6542153,ROOFTOP,no
MED-101084,"4501 W Augusta Blvd",Chicago,IL,60620,41.8988134,-87.7385069,RANGE_INTERPOLATED,no
MED-101088,"1564 Kingsley Ave","Orange Park",FL,32073,30.164208,-81.729034,ROOFTOP,no
MED-101094,"10512 S Ewing Ave",Chicago,IL,60617,41.7040888,-87.5354253,ROOFTOP,no
MED-101104,"15809 NE 23rd St",Choctaw,OK,73020,35.4931954,-97.2557187,RANGE_INTERPOLATED,no
MED-101109,"249 Harderman St","Grand Junction",TN,38039,35.0469724,-89.1855491,RANGE_INTERPOLATED,no
MED-101111,"929 W Prospect Ave",Raeford,NC,28376,34.9845374,-79.2382558,RANGE_INTERPOLATED,no
MED-100983,"1223 Gateway Dr",Melbourne,FL,32901,28.0895774,-80.6502056,ROOFTOP,no
MED-100987,"5505 S Expwy 77",Harlingen,TX,78550,26.193311,-97.718216,GEOMETRIC_CENTER,no
MED-100991,"79 Retreat Ave",Hartford,CT,06102,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-101008,"1600 Creekside Dr",Folsom,CA,95630,38.6699879,-121.14746,ROOFTOP,no
MED-101009,"1223 Gateway Dr",Melbourne,FL,32901,28.0895774,-80.6502056,ROOFTOP,no
MED-101014,"1501 W 11th","Big Spring",TX,79720,32.2393588,-101.4951687,RANGE_INTERPOLATED,no
MED-101019,"6550 Main St",Zachary,LA,70791,30.6499874,-91.1369774,ROOFTOP,no
MED-101020,"5910 Hillandale Dr ",Lithonia,GA,30058,33.7053132,-84.1483614,ROOFTOP,no
MED-101022,"2405 N Columbus St",Lancaster,OH,43130,39.741106,-82.635118,ROOFTOP,no
MED-101025,"1875 Dempster St","Park Ridge",IL,60068,42.038564,-87.848749,ROOFTOP,no
MED-101030,"904 Autumn Rd","Little Rock",AR,72211,34.7461935,-92.4028374,RANGE_INTERPOLATED,no
MED-101037,"330 W Front St",Elmer,NJ,08318,39.591048,-75.176292,ROOFTOP,no
MED-101043,"275 Victoria St","Costa Mesa",CA,92627,33.652587,-117.9111713,ROOFTOP,no
MED-101048,"1649 Sun City Center Plaza","Sun City Center",FL,33573,27.713483,-82.356171,ROOFTOP,no
MED-101050,"2001 Professional Way",Woodstock,GA,30188,34.0831,-84.521761,ROOFTOP,no
MED-101055,"705 Breed Love Dr",Monroe,GA,30655,33.7948364,-83.713229,APPROXIMATE,no
MED-101056,"331 Laidley St",Charleston,WV,25301,38.3530333,-81.6333508,RANGE_INTERPOLATED,no
MED-101057,"1223 Gateway Dr",Melbourne,FL,32901,28.0895774,-80.6502056,ROOFTOP,no
MED-101058,"1223 Gateway Dr",Melbourne,FL,32901,28.0895774,-80.6502056,ROOFTOP,no
MED-101059,"1465 1st Ave SW",Jacksonville,AL,36265,33.7866179,-85.7649954,RANGE_INTERPOLATED,no
MED-101062,"985 9th Ave SW",Bessemer,AL,35020,33.3967413,-86.9688099,RANGE_INTERPOLATED,no
MED-101068,"1000 Bristol St N","Newport Beach",CA,92660,33.657701,-117.866312,ROOFTOP,no
MED-101069,"3009 N Ballas Rd","St. Louis",MO,63131,38.6353757,-90.4485641,ROOFTOP,no
MED-101070,"3335 Princeton Rd",Hamilton,OH,45011,39.3901309,-84.504413,ROOFTOP,no
MED-101077,"1088 9th Ave SW",Bessemer,AL,35022,33.37676,-86.989816,ROOFTOP,no
MED-101091,"1200 Binz St",Houston,TX,77004,29.724443,-95.387565,ROOFTOP,no
MED-101092,"1300 Access Rd",Oxford,MS,38655,34.352598,-89.5198825,RANGE_INTERPOLATED,no
MED-101098,"3831 Hughes Ave","Culver City",CA,90232,34.0223129,-118.398343,ROOFTOP,no
MED-101101,"353 New Shackle Island Rd",Hendersonville,TN,37075,36.324746,-86.623072,ROOFTOP,no
MED-101113,"1110 Broad Ave",Gulfport,MS,39501,30.364379,-89.115179,ROOFTOP,no
MED-101114,"8541 S State St",Chicago,IL,60619,41.7387497,-87.6241686,RANGE_INTERPOLATED,no
MED-101116,"7900 N Milwaukee Ave",Niles,IL,60714,42.024746,-87.815486,ROOFTOP,no
MED-101119,"11101 S State St",Chicago,IL,60628,41.6925743,-87.6230634,RANGE_INTERPOLATED,no
MED-101120,"12701 W 143rd St","Homer Glen",IL,60491,41.628322,-87.929027,ROOFTOP,no
MED-101122,"241 Golf Mill Center St",Niles,IL,60714,42.051528,-87.83768,GEOMETRIC_CENTER,no
MED-101125,"2175 Charbonier Rd",Florissant,MO,63031,38.8093438,-90.3595227,RANGE_INTERPOLATED,no
MED-101126,"801 N Tustin Blvd",Tustin,CA,92705,33.752566,-117.8340657,ROOFTOP,no
MED-101127,"4860 W Oakton St",Skokie,IL,60077,42.0264535,-87.749757,ROOFTOP,no
MED-101131,"1220 Ste Rd A1A",Indialantic,FL,32903,28.1030097,-80.5705306,RANGE_INTERPOLATED,no
MED-101133,"310 S Main St",Leitchfield,KY,42754,37.4771301,-86.294164,RANGE_INTERPOLATED,no
MED-101140,"10969 SE 175th Place Rd",Summerfield,FL,34491,28.9854033,-82.0516102,APPROXIMATE,no
MED-101146,"1400 N Harbor Blvd",Fullerton,CA,92835,33.884382,-117.9255978,RANGE_INTERPOLATED,no
MED-101149,"15561 W High St",Middlefield,OH,44062,41.461543,-81.087599,ROOFTOP,no
MED-101147,"1444 Masschusetts Ave",Troy,NY,12180,42.742856,-73.675151,ROOFTOP,no
MED-101135,"685 Palm Springs Dr","Altomonte Springs",FL,32701,28.674973,-81.373468,ROOFTOP,no
MED-100638,"1299 Bishop Rd",Chehalis,WA,98532,46.639515,-122.940434,ROOFTOP,no
MED-100947,"7900 Airways Blvd ",Southhaven,MS,38671,34.9769421,-89.9898604,RANGE_INTERPOLATED,no
MED-100988,"79 Retreat Ave",Hartford,CT,06102,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-100978,"79 Retreat Blvd",Hartford,CT,06102,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-101181,"140-14 Cherry Ave",Flushing,NY,11355,40.754025,-73.822124,ROOFTOP,no
MED-101214,"5525 S Pulaski Rd",Chicago,IL,60629,41.7924336,-87.7231073,RANGE_INTERPOLATED,no
MED-100787,"200 W Railroad St ","Long Beach",MS,39560,30.350644,-89.15432,ROOFTOP,no
MED-101304,"1650 Republic Pkwy",Mesquite,TX,75150,32.828629,-96.626194,ROOFTOP,no
MED-101314,"1650 Republic Pkwy",Mesquite,TX,75150,32.828629,-96.626194,ROOFTOP,no
MED-101315,"1650 Republic Pkwy",Mesquite,TX,75150,32.828629,-96.626194,ROOFTOP,no
MED-101316,"1650 Republic Pkwy",Mesquite,TX,75150,32.828629,-96.626194,ROOFTOP,no
MED-101051,"5300 Pacific Ave SE",Lacey,WA,98503,47.040957,-122.821556,ROOFTOP,no
MED-101299,"3434 Swiss Ave",Dallas,TX,75204,32.79131,-96.78213,ROOFTOP,no
MED-100284,"1200 S 10th Ave",Edinburg,TX,78539,26.290357,-98.165188,ROOFTOP,no
MED-100205,"245 N Cswy","New Smyrna Beach",FL,32169,29.035197,-80.914083,ROOFTOP,no
MED-100584,"6817 S Point Pkwy",Jacksonville,FL,32216,30.2612727,-81.5879488,ROOFTOP,no
MED-100934,"304 W Main St","St. Clairsville",OH,43952,40.077967,-80.9131176,RANGE_INTERPOLATED,no
MED-101011,"7530 S Woodward Ave",Woodridge,IL,60517,41.749355,-88.031436,ROOFTOP,no
MED-100852,"537 Blooming Grove Tpk","New Windsor",NY,12553,41.462936,-74.040228,ROOFTOP,no
MED-101044,"1174 W Michigan Ave",Marshall,MI,49068,42.2721886,-84.9810581,ROOFTOP,no
MED-100487,"1 Elizabeth Place",Dayton,OH,45408,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-100021,"8060 Wolf River Blvd",Memphis,TN,38138,35.111052,-89.794087,ROOFTOP,no
MED-100022,"8060 Wolf River Blvd",Germantown,TN,38138,35.111052,-89.794087,ROOFTOP,no
MED-100181,"67 Masonic Ave",Wallingford,CT,06492,41.4654077,-72.8344259,RANGE_INTERPOLATED,no
MED-100618,"273 Winton Mt Blount Lp",Montgomery,AL,36117,32.3799487,-86.1725735,GEOMETRIC_CENTER,no
MED-100619,"273 Winton Mt Blount Lp",Montgomery,AL,36116,32.3779694,-86.1745852,GEOMETRIC_CENTER,no
MED-100620,"2119 E South Blvd",Montgomery,AL,36116,32.32767,-86.275613,ROOFTOP,no
MED-100902,"2555 S Martin Luther King Dr",Chicago,IL,60616,41.8454165,-87.6172781,RANGE_INTERPOLATED,no
MED-100935,"6503 Park Heights Ave",Baltimore,MD,21215,39.3613,-76.697539,ROOFTOP,no
MED-100375,"1034 S Brentwood Blvd","St. Louis",MO,63117,38.6361493,-90.3454293,ROOFTOP,no
MED-100244,"280 Wekiva Springs Rd",Longwood,FL,32779,28.690708,-81.407422,ROOFTOP,no
MED-100256,"301 W 1st St",Dayton,OH,45402,39.7617449,-84.1976307,ROOFTOP,no
MED-101128,"100 N 8th Street","E St. Louis",MO,62201,38.6270664,-90.1930153,RANGE_INTERPOLATED,no
MED-101210,"637 E Main St",Mesa,AZ,85203,33.4149356,-111.8172795,ROOFTOP,no
MED-101241,"115 Gallery Cir","San Antonio",TX,78258,29.613015,-98.491397,ROOFTOP,no
MED-101331,"2035 Ft. Worth Hwy",Weatherford,TX,76086,32.7569053,-97.7462683,RANGE_INTERPOLATED,no
MED-100255,"30 S Michigan Ave",Chicago,IL,60603,41.8811023,-87.6245792,ROOFTOP,no
MED-100706,"606 Colonial Dr","Baton Rouge",LA,70809,30.4451982,-91.0987158,ROOFTOP,no
MED-100825,"806 St. Vincent's Dr",Birmingham,AL,35205,33.5091085,-86.7884268,RANGE_INTERPOLATED,no
MED-101036,"1103 Galvin Rd S",Bellevue,NE,68005,41.149286,-95.914764,ROOFTOP,no
MED-101289,"3009 N Ballas Rd","St. Louis",MO,63131,38.6353757,-90.4485641,ROOFTOP,no
MED-100350,"2040 NE 49th St","Ft. Lauderdale",FL,33308,26.188278,-80.117106,ROOFTOP,no
MED-100866,"719 W Town St",Columbus,OH,43222,39.9563994,-83.019198,RANGE_INTERPOLATED,no
MED-100275,"12200 Annapolis Rd","Glenn Dale",MD,20769,38.9631703,-76.7948225,RANGE_INTERPOLATED,no
MED-101327,"2251 El Dorado Pkwy","Mc Kinney",TX,75070,33.170375,-96.646443,ROOFTOP,no
MED-101148,"461 W Huron St",Pontiac,MI,48341,42.6356276,-83.3099197,ROOFTOP,no
MED-101326,"81 N Coleman St",Prosper,TX,75078,33.2361815,-96.8019189,RANGE_INTERPOLATED,no
MED-100186,"3410 Cokesbury Rd",Hodges,SC,29653,34.27183,-82.192308,ROOFTOP,no
MED-100185,"103 Little Mountain Rd","Ninety Six",SC,29666,34.1732395,-82.0343476,RANGE_INTERPOLATED,no
MED-100184,"1228 Hwy 72 W",Greenwood,SC,29647,34.195018,-82.192773,ROOFTOP,no
MED-101341,"363 Fremont St","Battle Creek",MI,49017,42.3333363,-85.1775647,RANGE_INTERPOLATED,no
MED-100990,"85 Seymour St",Hartford,CT,06102,41.7544101,-72.6812874,ROOFTOP,no
MED-100461,"13530 Michigan Ave",Dearborn,MI,48126,42.32238,-83.175682,ROOFTOP,no
MED-100031,"6355 Walker Ln",Alexandria,VA,22310,38.7674278,-77.1607319,ROOFTOP,no
MED-101321,"2840 Legacy Dr",Frisco,TX,75034,33.102041,-96.840509,ROOFTOP,no
MED-100971,"900 Fairmont Rd",Westover,WV,26501,39.630913,-79.983754,ROOFTOP,no
MED-100359,"215 Remington Blvd",Bolingbrook,IL,60440,41.68365,-88.075204,ROOFTOP,no
MED-100914,"871 Forest Pkwy","Forest Park",GA,30297,33.6188098,-84.3614379,ROOFTOP,no
MED-101332,"46325 W 12 Mile Rd",Novi,MI,48377,42.493615,-83.504288,ROOFTOP,no
MED-100641,"2222 S Harbor City Blvd",Melbourne,FL,32901,28.076069,-80.60239,ROOFTOP,no
MED-100989,"79 Retreat Ave",Hartford,CT,06102,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-100412,"2700 Quarry Lake Dr",Baltimore,MD,21209,39.3843074,-76.6914988,ROOFTOP,no
MED-101340,"5213 Hampton Ave","St. Louis",MO,63109,38.583629,-90.293325,ROOFTOP,no
MED-100380,"905 Uniondale Ave",Uniondale,NY,11553,40.6915142,-73.5958299,ROOFTOP,no
MED-101053,"637 N 13th Ave",Upland,CA,91786,34.101376,-117.634166,ROOFTOP,no
MED-100033,"8101 Hinson Farm Rd",Alexandria,VA,22306,38.7370202,-77.0777043,ROOFTOP,no
MED-100365,"301 Mariarden Rd",Dadeville,AL,36853,32.8200176,-85.7415985,RANGE_INTERPOLATED,no
MED-100756,"2514 C Tobacco Rd",Hephzibah,GA,30815,33.375206,-82.074825,ROOFTOP,no
MED-100754,"105 Vine Crest Ct",Greenwood,SC,29646,34.1954001,-82.1617883,APPROXIMATE,no
MED-100183,"105 Vine Crest Ct",Greenwood,SC,29646,34.1954001,-82.1617883,APPROXIMATE,no
MED-100912,"105 Vine Crest Ct",Greenwood,SC,29646,34.1954001,-82.1617883,APPROXIMATE,no
MED-101288,"601 Clara Barton",Garland,TX,75042,32.9176765,-96.6621258,ROOFTOP,no
MED-101308,"1441 S Midlothian Pkwy",Midlothian,TX,76065,32.4675299,-96.978531,ROOFTOP,no
MED-100849,"331 Laidley St",Charleston,WV,25301,38.3530333,-81.6333508,RANGE_INTERPOLATED,no
MED-100840,"5825 Broadway ",Merillville,IN,46410,41.512237,-87.335629,ROOFTOP,no
MED-100369,"7600 N 15th St",Phoenix,AZ,85020,33.547958,-112.051443,ROOFTOP,no
MED-100898,"4905 Old Orchard ",Skokie,IL,60076,42.0624164,-87.7493437,RANGE_INTERPOLATED,no
MED-100797,"354 Old Hook Rd",Westwood,NJ,07675,40.9827398,-74.0096896,ROOFTOP,no
MED-100094,"5051 Greenspring Ave",Baltimore,MD,21209,39.3535883,-76.6593418,ROOFTOP,no
MED-100341,"6190 Georgetown Blvd",Eldersburg,MD,21784,39.4026608,-76.9445374,RANGE_INTERPOLATED,no
MED-100659,"101 Commerce Park Dr",Westerville,OH,43082,40.1396817,-82.926384,RANGE_INTERPOLATED,no
MED-100916,"1668 W Peace St",Canton,MS,39046,32.611699,-90.052734,ROOFTOP,no
MED-100871,"100 Powell Rd",Dundee,MI,48131,41.9574625,-83.6773896,GEOMETRIC_CENTER,no
MED-100647,"1126 S Main St",Dayton,OH,45402,39.7421325,-84.1869987,RANGE_INTERPOLATED,no
MED-100752,"3 4th St East",Williston,ND,58801,48.1475573,-103.6219418,RANGE_INTERPOLATED,no
MED-100235,"9001 Digges Rd",Manassas,VA,20110,38.765124,-77.487193,ROOFTOP,no
MED-101337,"2300 Genoa Business Park Dr",Brighton,MI,48114,42.5682624,-83.8057989,GEOMETRIC_CENTER,no
MED-100401,"17904 Georgia Ave",Olney,MD,20830,39.1500302,-77.0669612,ROOFTOP,no
MED-100552,"450 S Willard Rd",Cottonwood,AZ,86326,34.732187,-112.028039,ROOFTOP,no
MED-100853,"858 Welsh Rd",Ambler,PA,19002,40.1750212,-75.1735927,RANGE_INTERPOLATED,no
MED-101102,"230 W Pkwy","Pompton Plains",NJ,07444,40.9816225,-74.307302,RANGE_INTERPOLATED,no
MED-101041,"5430 Fredericksburg Rd","San Antonio",TX,78229,29.507664,-98.563106,ROOFTOP,no
MED-101283,"100 Spalding DR",Naperville,IL,60540,41.7613535,-88.1522773,RANGE_INTERPOLATED,no
MED-100904,"111 N Presidential Blvd",Philiadelphia,PA,19004,40.011972,-75.213805,ROOFTOP,no
MED-101090,"12460 Euclid Dr","Garden Grove",CA,92840,33.781784,-117.940697,ROOFTOP,no
MED-100378,"2411 W Belvedere Ave",Baltimore,MD,21215,39.3540615,-76.6628445,ROOFTOP,no
MED-101227,"8701 Old Troy Pike Pkwy","Huber Heights",OH,45424,39.8789116,-84.1375772,ROOFTOP,no
MED-100222,"1264 Malabar Rd","Palm Bay",FL,32907,27.9989856,-80.7075205,RANGE_INTERPOLATED,no
MED-100224,"675 S Babcock St",Melbourne,FL,32901,28.0973595,-80.6216751,ROOFTOP,no
MED-100225,"675 S Babcock St",Melbourne,FL,32901,28.0973595,-80.6216751,ROOFTOP,no
MED-100111,"530 N Telegraph Rd",Dearborn,MI,48128,42.3152459,-83.2717521,ROOFTOP,no
MED-100716,"118 S East St",Warrenton,MO,63383,38.8109436,-91.147548,RANGE_INTERPOLATED,no
MED-100945,"7705 Poplar Ave",Germantown,TN,38138,35.0915061,-89.8062133,RANGE_INTERPOLATED,no
MED-100221,"925 N Courtney Pkwy","Merritt Island",FL,32953,28.3724725,-80.7004084,RANGE_INTERPOLATED,no
MED-101000,"7435 W Madison St","Forest Park",IL,60130,41.879936,-87.811316,ROOFTOP,no
MED-101318,"3409 Worth St",Dallas,TX,75246,32.7883442,-96.7794204,ROOFTOP,no
MED-100307,"824 E Carson St",Carson,CA,90745,33.831052,-118.260617,ROOFTOP,no
MED-100226,"1010 Wayne Ave","Silver Spring",MD,20910,38.993856,-77.027636,ROOFTOP,no
MED-101271,"460 E Altamonte Dr","Altamonte Springs",FL,32701,28.6635802,-81.3757736,ROOFTOP,no
MED-100122,"1619 Pelham Pkwy",Bronx,NY,10468,40.857826,-73.839291,ROOFTOP,no
MED-100145,"2860 Bailey Ave",Bronx,NY,10463,40.8749331,-73.90443,ROOFTOP,no
MED-100138,"925 E McDowell Rd",Phoenix,AZ,85006,33.4656267,-112.0610452,ROOFTOP,no
MED-100649,"6570 Summer Oaks Cove",Bartlett,TN,38134,35.202055,-89.844166,ROOFTOP,no
MED-100041,"1815 W 13th St",Wilmington,DE,19806,39.7563224,-75.565952,RANGE_INTERPOLATED,no
MED-101252,"11903 Downey Ave",Downey,CA,90242,33.9319042,-118.1390937,ROOFTOP,no
MED-100264,"422 E 22nd St",Chester,PA,19013,39.8669611,-75.3619299,RANGE_INTERPOLATED,no
MED-100140,"3131 Grand Concourse ",Bronx,NY,10468,40.8751984,-73.8865327,RANGE_INTERPOLATED,no
MED-100598,"1035 Bellevue Ave","St. Louis",MO,63117,38.633065,-90.313229,ROOFTOP,no
MED-101161,"5712 W 35th St",Cicero,IL,60804,41.829312,-87.766521,ROOFTOP,no
MED-101278,"2580 Shiloh Springs Rd",Trotwood,OH,45426,39.817772,-84.284743,ROOFTOP,no
MED-100171,"55 Meriden Ave",Southington,CT,06489,41.5956886,-72.8762245,RANGE_INTERPOLATED,no
MED-100547,"641 Hospital Rd",Commerce,GA,30529,34.2168316,-83.4688992,RANGE_INTERPOLATED,no
MED-100260,"5632 Annapolis Rd",Bladensburg,MD,20710,38.939746,-76.920078,ROOFTOP,no
MED-100781,"180 Greenbriar Blvd",Covington,LA,70433,30.457293,-90.135592,ROOFTOP,no
MED-100432,"11600 Atlantis Place",Alpharetta,GA,30022,34.0484858,-84.2752537,RANGE_INTERPOLATED,no
MED-100952,"1458 W Poplar Ave",Collierville,TN,38017,35.048082,-89.710866,ROOFTOP,no
MED-101266,"809 N Western Ave",Chicago,IL,60622,41.8961403,-87.6866863,ROOFTOP,no
MED-100474,"1 Elizabeth Place",Dayton,OH,45408,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-101169,"705 Breedlove Dr",Monroe,GA,30655,33.7834108,-83.7212179,RANGE_INTERPOLATED,no
MED-100129,"955 Yonkers Ave",Yonkers,NY,10710,40.9172506,-73.8593409,ROOFTOP,no
MED-100407,"1010 Ocean Ave",Brooklyn,NY,11226,40.637882,-73.959016,ROOFTOP,no
MED-100125,"108 E 183rd St",Bronx,NY,10453,40.857721,-73.901559,ROOFTOP,no
MED-100141,"4355 Furman Ave",Bronx,NY,10466,40.896642,-73.854831,ROOFTOP,no
MED-100770,"2215 Veterans Blvd",Metairie,LA,70002,30.0028933,-90.1473391,RANGE_INTERPOLATED,no
MED-101086,"48 Medical Park Dr E",Birmingham,AL,35235,33.5963949,-86.6678005,ROOFTOP,no
MED-100627,"401 Venture Dr","South Daytona",FL,32114,29.153195,-80.993184,ROOFTOP,no
MED-101277,"496 Perkins Ext",Memphis,TN,38117,35.127749,-89.909259,GEOMETRIC_CENTER,no
MED-100528,"815 K St",Hoquiam,WA,98550,46.975568,-123.884218,ROOFTOP,no
MED-100345,"1010 N Bancroft Pkwy",Wilmington,DE,19805,39.755597,-75.570262,ROOFTOP,no
MED-100055,"30900 Ford Rd","Garden City",MI,48135,42.3252944,-83.3441152,RANGE_INTERPOLATED,no
MED-101085,"8201 S Ashland Ave",Chicago,IL,60620,41.7448744,-87.6631871,RANGE_INTERPOLATED,no
MED-100104,"114 Trade Ave",Boerne,TX,78006,29.816014,-98.747536,ROOFTOP,no
MED-100282,"2 Ivy Brook Rd",Shelton,CT,06484,41.2921021,-73.0876199,ROOFTOP,no
MED-100632,"444 N Cleveland Ave",Westerville,OH,43082,40.1376924,-82.9470497,ROOFTOP,no
MED-100634,"101 W Cherry St",Sunbury,OH,43074,40.244126,-82.863769,ROOFTOP,no
MED-100822,"6500 Coyle Ave",Carmichael,CA,95608,38.667792,-121.31172,ROOFTOP,no
MED-100207,"128 Van Buren St",Chelsea,MI,48118,42.313887,-84.019054,ROOFTOP,no
MED-101141,"4902 Vallydalle Rd",Birmingham,AL,35242,33.3986189,-86.716818,ROOFTOP,no
MED-100161,"2141 E Jefferson Ave",Detroit,MI,48207,42.3371013,-83.0252802,ROOFTOP,no
MED-100648,"1224 Graham Rd",Florissant,MO,63031,38.7772144,-90.3349335,RANGE_INTERPOLATED,no
MED-100760,"5920 Saratoga Blvd","Corpus Christi",TX,78414,27.6826847,-97.3781131,RANGE_INTERPOLATED,no
MED-100759,"5920 Saratoga Blvd","Corpus Christi",TX,78414,27.6826847,-97.3781131,RANGE_INTERPOLATED,no
MED-100027,"6025 Walnut Grove Rd",Germantown,TN,38120,35.12946,-89.859995,ROOFTOP,no
MED-100028,"6025 Walnut Grove Rd",Memphis,TN,38120,35.12946,-89.859995,ROOFTOP,no
MED-101112,"125 S 4th St",Watseka,IL,60970,40.7759608,-87.7327934,RANGE_INTERPOLATED,no
MED-100195,"2480 Pennington Rd",Pennington,NJ,08534,40.302325,-74.782501,ROOFTOP,no
MED-100358,"3825 S Highland Ave","Downers Grove",IL,60515,41.81769,-88.008811,ROOFTOP,no
MED-100357,"640 S Washington St",Naperville,IL,60540,41.766744,-88.147642,ROOFTOP,no
MED-100858,"11045 N 19th Ave",Phoenix,AZ,85029,33.5870611,-112.0996449,RANGE_INTERPOLATED,no
MED-100763,"1655 W Market St",Akron,OH,44304,41.109569,-81.5681929,ROOFTOP,no
MED-100676,"3410 N 4th Ave",Phoenix,AZ,85013,33.488048,-112.079364,ROOFTOP,no
MED-100202,"1690 Dunlawton Ave","Port Orange",FL,32127,29.114485,-81.023956,ROOFTOP,no
MED-101268,"629 Ave D",Snohomish,WA,98290,47.9200425,-122.0979254,ROOFTOP,no
MED-101003,"100 N 8th Street","East St. Louis",IL,62201,38.6225293,-90.1572485,RANGE_INTERPOLATED,no
MED-100251,"1 Elizabeth Pl",Dayton,OH,45408,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-100143,"2235 Thousand Oaks","San Antonio",TX,78232,29.587318,-98.451355,ROOFTOP,no
MED-100036,"1320 Philadelphia Pike",Wilmington,DE,19809,39.782389,-75.48132,ROOFTOP,no
MED-100039,"89 Omega Dr",Newark,DE,19713,39.6921892,-75.676578,ROOFTOP,no
MED-100038,"92 Omega Dr",Newark,DE,19713,39.6920972,-75.6771005,RANGE_INTERPOLATED,no
MED-101096,"271 Grove Ave",Verona,NJ,07044,40.844181,-74.236326,ROOFTOP,no
MED-101095,"271 Grove Ave",Verona,NJ,07044,40.844181,-74.236326,ROOFTOP,no
MED-100119,"60 Golden Bridge Rd",Katonah,NY,10536,41.264142,-73.678567,ROOFTOP,no
MED-100880,"216-04 Union Turnpike",Bayside,NY,11364,40.7343004,-73.7548808,RANGE_INTERPOLATED,no
MED-100072,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100088,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100089,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100090,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100091,"1600 Lakeland Hills Blvd ",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100092,"1600 Lakeland Hills Blvd ",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100093,"1600 Lakeland Hills Blvd ",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100076,"615 E Alexander St","Plant City",FL,33563,28.0089718,-82.1378889,RANGE_INTERPOLATED,no
MED-100073,"2250 Osprey Blvd",Bartow,FL,33830,27.9176469,-81.8435965,RANGE_INTERPOLATED,no
MED-100974,"2250 Osprey Blvd",Bartow,FL,33830,27.9176469,-81.8435965,RANGE_INTERPOLATED,no
MED-100975,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100976,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100977,"1600 Lakeland Hills Blvd",Lakeland,FL,33805,28.067355,-81.954305,ROOFTOP,no
MED-100233,"4651 W 79th St",Chicago,IL,60652,41.7491265,-87.7382065,RANGE_INTERPOLATED,no
MED-100239,"601 Medical Dr",Englewood,FL,34223,26.949439,-82.3284539,ROOFTOP,no
MED-100261,"870 CrestMark Dr","Lithia Springs",GA,30122,33.780332,-84.610208,ROOFTOP,no
MED-100313,"870 Austin Ave",Demorest,GA,30535,34.5851681,-83.5377521,RANGE_INTERPOLATED,no
MED-100399,"475 E Main St",Patchogue,NY,11772,40.7669632,-72.9976777,ROOFTOP,no
MED-100820,"300 Ocean Ave",Raymond,WA,98577,46.6805575,-123.7366741,RANGE_INTERPOLATED,no
MED-100464,"10756 Rhode Island Ave",Beltsville,MD,20743,39.0330854,-76.9137172,RANGE_INTERPOLATED,no
MED-100479,"8 Research Pkwy",Wallingford,CT,06492,41.484931,-72.764961,ROOFTOP,no
MED-100639,"1707 Cooks Hill Rd",Centralia,WA,98531,46.714059,-122.982002,ROOFTOP,no
MED-100616,"2920 17th St","Saint Cloud",FL,34769,28.2424362,-81.3020449,RANGE_INTERPOLATED,no
MED-100653,"4821 Roberts Rd",Columbus,OH,43228,40.0029803,-83.1360293,ROOFTOP,no
MED-100654,"4849 E Main St",Columbus,OH,43213,39.9551945,-82.8678983,RANGE_INTERPOLATED,no
MED-100799,"22 Old Rudnick Ln",Dover,DE,19901,39.134293,-75.522811,ROOFTOP,no
MED-100249,"14812 Physicians Ln",Rockville,MD,20850,39.0991098,-77.2111858,RANGE_INTERPOLATED,no
MED-100986,"5101 Lanier Ave",Baltimore,MD,21215,39.3522321,-76.6640413,RANGE_INTERPOLATED,no
MED-100360,"1034 S Brentwood Blvd","St. Louis",MO,63117,38.6361493,-90.3454293,ROOFTOP,no
MED-100985,"5101 Lanier Ave",Baltimore,MD,21215,39.3522321,-76.6640413,RANGE_INTERPOLATED,no
MED-100895,"3965 Sedgwick Ave",Bronx,NY,10463,40.882793,-73.889751,ROOFTOP,no
MED-100969,"75 S Broadway",Yonkers,NY,10701,40.9314173,-73.8989381,ROOFTOP,no
